time 	 inner iter. 	  errorU 	  errorpsi 	  errorj 	  error 
496395.86	 4	 3.22199665e-06 	 2.672750278e-09 	 0.004755531449 	 3.22199665e-06
496402.65	 4	 3.237095105e-06 	 2.637061635e-09 	 0.004755788949 	 3.237095105e-06
496409.45	 4	 3.245022137e-06 	 2.60094973e-09 	 0.004754694071 	 3.245022137e-06
496416.26	 4	 3.246259967e-06 	 2.564427959e-09 	 0.004749854213 	 3.246259967e-06
496423.1	 4	 3.255483133e-06 	 2.532215114e-09 	 0.004755477738 	 3.255483133e-06
496429.95	 4	 3.262750272e-06 	 2.494901467e-09 	 0.004746365576 	 3.262750272e-06
496436.82	 4	 3.278027165e-06 	 2.457733163e-09 	 0.004747474662 	 3.278027165e-06
496443.69	 4	 3.289163004e-06 	 2.419915639e-09 	 0.004756967209 	 3.289163004e-06
496450.59	 4	 3.281959124e-06 	 2.382121837e-09 	 0.004767401924 	 3.281959124e-06
496457.49	 4	 3.294866564e-06 	 2.344198167e-09 	 0.004774512235 	 3.294866564e-06
496464.41	 4	 3.297533285e-06 	 2.306135991e-09 	 0.00477973887 	 3.297533285e-06
496471.34	 4	 3.29072145e-06 	 2.268481154e-09 	 0.004789227728 	 3.29072145e-06
496478.29	 4	 3.29055858e-06 	 2.230234358e-09 	 0.004795220183 	 3.29055858e-06
496485.25	 4	 3.305182361e-06 	 2.190971994e-09 	 0.004800421557 	 3.305182361e-06
496492.24	 4	 3.325806939e-06 	 2.149414853e-09 	 0.004812021175 	 3.325806939e-06
496499.24	 4	 3.334075713e-06 	 2.122022145e-09 	 0.004816434549 	 3.334075713e-06
496506.25	 3	 3.331037421e-06 	 2.082237451e-09 	 0.004809626691 	 3.331037421e-06
496513.28	 3	 3.335918785e-06 	 2.038239655e-09 	 0.004804985813 	 3.335918785e-06
496520.33	 3	 3.356891023e-06 	 1.998482862e-09 	 0.004797273165 	 3.356891023e-06
496527.39	 3	 3.371202821e-06 	 1.958563979e-09 	 0.004792807509 	 3.371202821e-06
496534.46	 3	 3.371599576e-06 	 1.884021483e-09 	 0.004804152652 	 3.371599576e-06
496541.56	 3	 3.385190314e-06 	 1.917725641e-09 	 0.004826919449 	 3.385190314e-06
496548.68	 3	 3.38665982e-06 	 1.813312443e-09 	 0.004831861342 	 3.38665982e-06
496555.81	 3	 3.381159023e-06 	 1.802587433e-09 	 0.004839314573 	 3.381159023e-06
496562.95	 3	 3.370909274e-06 	 1.753657572e-09 	 0.004847010648 	 3.370909274e-06
496570.11	 3	 3.387714884e-06 	 1.743481996e-09 	 0.004861913988 	 3.387714884e-06
496577.3	 3	 3.406677451e-06 	 1.696409103e-09 	 0.004872754288 	 3.406677451e-06
496584.51	 3	 3.418240413e-06 	 1.642530684e-09 	 0.00487709706 	 3.418240413e-06
496591.73	 3	 3.423230036e-06 	 1.601102033e-09 	 0.004876328435 	 3.423230036e-06
496598.97	 3	 3.423913532e-06 	 1.559609548e-09 	 0.004873321724 	 3.423913532e-06
496606.22	 3	 3.44548895e-06 	 1.514821743e-09 	 0.00486637039 	 3.44548895e-06
496613.5	 3	 3.466369485e-06 	 1.486208648e-09 	 0.004873553301 	 3.466369485e-06
496620.8	 3	 3.469065866e-06 	 1.439289333e-09 	 0.004864991001 	 3.469065866e-06
496628.11	 3	 3.474737612e-06 	 1.397859809e-09 	 0.004881178965 	 3.474737612e-06
496635.44	 3	 3.47500306e-06 	 1.331374714e-09 	 0.004891542237 	 3.47500306e-06
496642.79	 3	 3.468176689e-06 	 1.319463334e-09 	 0.004902063489 	 3.468176689e-06
496650.17	 3	 3.469931876e-06 	 1.297244385e-09 	 0.004920796664 	 3.469931876e-06
496657.56	 3	 3.482678965e-06 	 1.265878165e-09 	 0.004935137233 	 3.482678965e-06
496664.97	 3	 3.492928011e-06 	 1.180030078e-09 	 0.004940588948 	 3.492928011e-06
496672.4	 3	 3.506193031e-06 	 1.149706103e-09 	 0.00494159526 	 3.506193031e-06
496679.85	 3	 3.512670535e-06 	 1.108798773e-09 	 0.004943883126 	 3.512670535e-06
496687.32	 3	 3.52821689e-06 	 1.075294066e-09 	 0.004955789661 	 3.52821689e-06
496694.82	 3	 3.548204072e-06 	 1.069204747e-09 	 0.004960327271 	 3.548204072e-06
496702.33	 3	 3.559069928e-06 	 1.076582478e-09 	 0.004945022119 	 3.559069928e-06
496709.86	 3	 3.548397541e-06 	 1.116028965e-09 	 0.00493497485 	 3.548397541e-06
496717.42	 3	 3.570931735e-06 	 1.118940442e-09 	 0.004964631381 	 3.570931735e-06
496725	 3	 3.570324056e-06 	 1.141058571e-09 	 0.004976749417 	 3.570324056e-06
496732.57	 3	 3.546650924e-06 	 1.157991359e-09 	 0.004963338747 	 3.546650924e-06
496740.13	 3	 3.540877146e-06 	 1.177051007e-09 	 0.004959383844 	 3.540877146e-06
496747.68	 3	 3.535903945e-06 	 1.192637116e-09 	 0.004947046478 	 3.535903945e-06
496755.22	 3	 3.536497482e-06 	 1.210485723e-09 	 0.004949372602 	 3.536497482e-06
496762.75	 3	 3.532579227e-06 	 1.224686035e-09 	 0.004933242656 	 3.532579227e-06
496770.28	 3	 3.529929378e-06 	 1.241270231e-09 	 0.004923610745 	 3.529929378e-06
496777.79	 3	 3.531788207e-06 	 1.256332426e-09 	 0.004902020973 	 3.531788207e-06
496785.3	 3	 3.537896756e-06 	 1.273483074e-09 	 0.004886843095 	 3.537896756e-06
496792.8	 3	 3.524829145e-06 	 1.287393372e-09 	 0.00485930896 	 3.524829145e-06
496800.29	 3	 3.520116056e-06 	 1.303537108e-09 	 0.004849849221 	 3.520116056e-06
496807.77	 3	 3.50303015e-06 	 1.315977144e-09 	 0.004831695887 	 3.50303015e-06
496815.24	 3	 3.488384808e-06 	 1.331650591e-09 	 0.00483410619 	 3.488384808e-06
496822.7	 3	 3.472786633e-06 	 1.344092867e-09 	 0.004823912989 	 3.472786633e-06
496830.16	 3	 3.475046519e-06 	 1.35937349e-09 	 0.004818823032 	 3.475046519e-06
496837.6	 3	 3.464941785e-06 	 1.370531033e-09 	 0.004808084122 	 3.464941785e-06
496845.04	 3	 3.463826347e-06 	 1.384571126e-09 	 0.004809734786 	 3.463826347e-06
496852.46	 3	 3.457688224e-06 	 1.394866517e-09 	 0.004794925963 	 3.457688224e-06
496859.89	 3	 3.457117933e-06 	 1.409545595e-09 	 0.004787647061 	 3.457117933e-06
496867.29	 3	 3.461560254e-06 	 1.419081392e-09 	 0.004773252158 	 3.461560254e-06
496874.7	 3	 3.467116317e-06 	 1.436982495e-09 	 0.004753718056 	 3.467116317e-06
496882.09	 3	 3.440806934e-06 	 1.449862835e-09 	 0.004732413205 	 3.440806934e-06
496889.48	 3	 3.443682684e-06 	 1.469457433e-09 	 0.004722154281 	 3.443682684e-06
496896.85	 3	 3.424833233e-06 	 1.483747286e-09 	 0.004700729387 	 3.424833233e-06
496904.22	 3	 3.418716545e-06 	 1.501612993e-09 	 0.004701785248 	 3.418716545e-06
496911.57	 3	 3.406645053e-06 	 1.514889978e-09 	 0.00469212071 	 3.406645053e-06
496918.92	 3	 3.401849897e-06 	 1.531354813e-09 	 0.004689927451 	 3.401849897e-06
496926.26	 3	 3.393087078e-06 	 1.543427064e-09 	 0.004678976447 	 3.393087078e-06
496933.6	 3	 3.38962083e-06 	 1.560444563e-09 	 0.004681505405 	 3.38962083e-06
496940.93	 3	 3.397147114e-06 	 1.577614886e-09 	 0.004680668063 	 3.397147114e-06
496948.25	 3	 3.375076989e-06 	 1.590384095e-09 	 0.004664168063 	 3.375076989e-06
496955.57	 3	 3.393937886e-06 	 1.60644148e-09 	 0.004658061508 	 3.393937886e-06
496962.87	 3	 3.388448228e-06 	 1.617974382e-09 	 0.004637158878 	 3.388448228e-06
496970.17	 3	 3.379035022e-06 	 1.63296389e-09 	 0.004627807541 	 3.379035022e-06
496977.45	 3	 3.364036055e-06 	 1.643345571e-09 	 0.004608818652 	 3.364036055e-06
496984.74	 3	 3.353437435e-06 	 1.65707847e-09 	 0.004603023386 	 3.353437435e-06
496992	 3	 3.335845134e-06 	 1.66620015e-09 	 0.00458151411 	 3.335845134e-06
496999.27	 3	 3.337113679e-06 	 1.67857601e-09 	 0.004587774727 	 3.337113679e-06
497006.53	 3	 3.328349582e-06 	 1.691429755e-09 	 0.004586573219 	 3.328349582e-06
497013.78	 3	 3.321459657e-06 	 1.700072268e-09 	 0.004572293911 	 3.321459657e-06
497021.03	 3	 3.330781362e-06 	 1.712170349e-09 	 0.004577186634 	 3.330781362e-06
497028.26	 3	 3.323161972e-06 	 1.719509394e-09 	 0.004567536146 	 3.323161972e-06
497035.49	 3	 3.310331151e-06 	 1.730462929e-09 	 0.004564299922 	 3.310331151e-06
497042.72	 3	 3.323673674e-06 	 1.740932724e-09 	 0.004561495391 	 3.323673674e-06
497049.93	 3	 3.316355746e-06 	 1.74652328e-09 	 0.004543002173 	 3.316355746e-06
497057.15	 3	 3.307822224e-06 	 1.755765284e-09 	 0.004536242278 	 3.307822224e-06
497064.34	 3	 3.290773175e-06 	 1.760215534e-09 	 0.004519446458 	 3.290773175e-06
497071.54	 3	 3.284200492e-06 	 1.768381187e-09 	 0.004512003689 	 3.284200492e-06
497078.73	 3	 3.27898305e-06 	 1.776001117e-09 	 0.004500509178 	 3.27898305e-06
497085.91	 3	 3.265011301e-06 	 1.778704292e-09 	 0.004489332926 	 3.265011301e-06
497093.09	 3	 3.257559973e-06 	 1.786292111e-09 	 0.00449172011 	 3.257559973e-06
497100.25	 3	 3.260060826e-06 	 1.78897612e-09 	 0.004480094473 	 3.260060826e-06
497107.41	 3	 3.25374507e-06 	 1.795518785e-09 	 0.004482219452 	 3.25374507e-06
497114.57	 3	 3.260122931e-06 	 1.801487201e-09 	 0.004487009351 	 3.260122931e-06
497121.71	 3	 3.2502487e-06 	 1.802510938e-09 	 0.004476931989 	 3.2502487e-06
497128.85	 3	 3.253416766e-06 	 1.807450584e-09 	 0.004474841073 	 3.253416766e-06
497135.99	 3	 3.250909246e-06 	 1.811880467e-09 	 0.004470966419 	 3.250909246e-06
497143.12	 3	 3.234080269e-06 	 1.811279127e-09 	 0.004454356785 	 3.234080269e-06
497150.24	 3	 3.225819268e-06 	 1.814695834e-09 	 0.004451323727 	 3.225819268e-06
497157.35	 3	 3.211286891e-06 	 1.813014804e-09 	 0.004435281001 	 3.211286891e-06
497164.46	 3	 3.207203957e-06 	 1.815394239e-09 	 0.004427842008 	 3.207203957e-06
497171.56	 3	 3.199517071e-06 	 1.817263099e-09 	 0.00441384571 	 3.199517071e-06
497178.65	 3	 3.183197966e-06 	 1.815095605e-09 	 0.004407569301 	 3.183197966e-06
497185.74	 3	 3.187119002e-06 	 1.817100253e-09 	 0.004409532366 	 3.187119002e-06
497192.83	 3	 3.188799614e-06 	 1.818596689e-09 	 0.004409780146 	 3.188799614e-06
497199.9	 3	 3.199702329e-06 	 1.815014951e-09 	 0.004404513483 	 3.199702329e-06
497206.97	 3	 3.193007215e-06 	 1.815544701e-09 	 0.004409172331 	 3.193007215e-06
497214.04	 3	 3.186624134e-06 	 1.815619851e-09 	 0.004409576714 	 3.186624134e-06
497221.1	 3	 3.176284842e-06 	 1.810675946e-09 	 0.004396741834 	 3.176284842e-06
497228.15	 3	 3.167758924e-06 	 1.809873135e-09 	 0.004394080367 	 3.167758924e-06
497235.2	 3	 3.161087864e-06 	 1.808671648e-09 	 0.004392190749 	 3.161087864e-06
497242.24	 3	 3.145355085e-06 	 1.802452456e-09 	 0.00437897428 	 3.145355085e-06
497249.27	 3	 3.140699274e-06 	 1.800390585e-09 	 0.004372726655 	 3.140699274e-06
497256.31	 3	 3.133160564e-06 	 1.797952792e-09 	 0.004363200921 	 3.133160564e-06
497263.32	 3	 3.112217818e-06 	 1.79098082e-09 	 0.004342324773 	 3.112217818e-06
497270.34	 3	 3.119818073e-06 	 1.788757185e-09 	 0.004348444012 	 3.119818073e-06
497277.36	 3	 3.123413818e-06 	 1.786191906e-09 	 0.004350092576 	 3.123413818e-06
497284.36	 3	 3.122199198e-06 	 1.778649237e-09 	 0.004339827647 	 3.122199198e-06
497291.36	 3	 3.125510658e-06 	 1.775339416e-09 	 0.004346867551 	 3.125510658e-06
497298.36	 3	 3.111049045e-06 	 1.771736927e-09 	 0.004351170759 	 3.111049045e-06
497305.34	 3	 3.109671297e-06 	 1.763207355e-09 	 0.004340773108 	 3.109671297e-06
497312.32	 3	 3.102208022e-06 	 1.758964084e-09 	 0.004339107952 	 3.102208022e-06
497319.3	 3	 3.096883932e-06 	 1.754426407e-09 	 0.00434102137 	 3.096883932e-06
497326.28	 3	 3.092402077e-06 	 1.749597747e-09 	 0.00433957594 	 3.092402077e-06
497333.24	 3	 3.073838543e-06 	 1.739979992e-09 	 0.00432448591 	 3.073838543e-06
497340.2	 3	 3.067432274e-06 	 1.734665463e-09 	 0.004317479158 	 3.067432274e-06
497347.17	 3	 3.062737274e-06 	 1.729090866e-09 	 0.004309371652 	 3.062737274e-06
497354.11	 3	 3.051212117e-06 	 1.719123125e-09 	 0.004289221544 	 3.051212117e-06
497361.06	 3	 3.05592454e-06 	 1.714044883e-09 	 0.004294326452 	 3.05592454e-06
497368	 3	 3.061352715e-06 	 1.708826823e-09 	 0.004296660041 	 3.061352715e-06
497374.95	 3	 3.067895991e-06 	 1.703333837e-09 	 0.004298055557 	 3.067895991e-06
497381.87	 3	 3.057298743e-06 	 1.693259705e-09 	 0.004294847768 	 3.057298743e-06
497388.8	 3	 3.051839851e-06 	 1.687508197e-09 	 0.004297761114 	 3.051839851e-06
497395.72	 3	 3.04285348e-06 	 1.681607e-09 	 0.004299042182 	 3.04285348e-06
497402.63	 3	 3.033699916e-06 	 1.671162652e-09 	 0.004289894922 	 3.033699916e-06
497409.54	 3	 3.027127108e-06 	 1.665075205e-09 	 0.00429055305 	 3.027127108e-06
497416.45	 3	 3.025992333e-06 	 1.658921618e-09 	 0.004289707338 	 3.025992333e-06
497423.36	 3	 3.007874951e-06 	 1.652690425e-09 	 0.004285382567 	 3.007874951e-06
497430.25	 3	 3.002105784e-06 	 1.642022601e-09 	 0.004265453493 	 3.002105784e-06
497437.14	 3	 2.989690348e-06 	 1.63577013e-09 	 0.004257376013 	 2.989690348e-06
497444.02	 3	 2.995582545e-06 	 1.62949138e-09 	 0.004249160726 	 2.995582545e-06
497450.91	 3	 2.999452366e-06 	 1.624017984e-09 	 0.004253937218 	 2.999452366e-06
497457.78	 3	 2.998371844e-06 	 1.614210105e-09 	 0.00424382895 	 2.998371844e-06
497464.66	 3	 3.00348932e-06 	 1.608894521e-09 	 0.004247861773 	 3.00348932e-06
497471.53	 3	 2.991199984e-06 	 1.603631843e-09 	 0.004252208423 	 2.991199984e-06
497478.4	 3	 2.989687395e-06 	 1.598401794e-09 	 0.004255530301 	 2.989687395e-06
497485.25	 3	 2.972803047e-06 	 1.589018617e-09 	 0.004245978185 	 2.972803047e-06
497492.1	 3	 2.970541371e-06 	 1.584062236e-09 	 0.00424969504 	 2.970541371e-06
497498.95	 3	 2.969392118e-06 	 1.579241754e-09 	 0.004250559001 	 2.969392118e-06
497505.81	 3	 2.96005049e-06 	 1.574578942e-09 	 0.004247458346 	 2.96005049e-06
497512.64	 3	 2.937824999e-06 	 1.565898437e-09 	 0.004230408349 	 2.937824999e-06
497519.47	 3	 2.947609212e-06 	 1.561565213e-09 	 0.00422289814 	 2.947609212e-06
497526.31	 3	 2.933551781e-06 	 1.55750975e-09 	 0.004212823779 	 2.933551781e-06
497533.14	 3	 2.938005717e-06 	 1.553697485e-09 	 0.004202316813 	 2.938005717e-06
497539.95	 3	 2.936179395e-06 	 1.54599069e-09 	 0.004194658352 	 2.936179395e-06
497546.77	 3	 2.939328708e-06 	 1.543507897e-09 	 0.004198611529 	 2.939328708e-06
497553.58	 3	 2.944347259e-06 	 1.541411986e-09 	 0.004202875443 	 2.944347259e-06
497560.4	 3	 2.929387383e-06 	 1.539553894e-09 	 0.004204419937 	 2.929387383e-06
497567.21	 3	 2.922993668e-06 	 1.538149053e-09 	 0.004204858727 	 2.922993668e-06
497574.01	 3	 2.915183149e-06 	 1.532509082e-09 	 0.004196459477 	 2.915183149e-06
497580.8	 3	 2.914929925e-06 	 1.531791882e-09 	 0.004199258193 	 2.914929925e-06
497587.6	 3	 2.90589425e-06 	 1.531380967e-09 	 0.004198565499 	 2.90589425e-06
497594.39	 3	 2.903162766e-06 	 1.531366961e-09 	 0.00419470739 	 2.903162766e-06
497601.17	 3	 2.881789904e-06 	 1.527461504e-09 	 0.004176703923 	 2.881789904e-06
497607.95	 3	 2.886136529e-06 	 1.528325297e-09 	 0.004168043127 	 2.886136529e-06
497614.72	 3	 2.87582872e-06 	 1.529631242e-09 	 0.00415736502 	 2.87582872e-06
497621.5	 3	 2.881531792e-06 	 1.531412883e-09 	 0.004145155094 	 2.881531792e-06
497628.28	 3	 2.885730669e-06 	 1.533687512e-09 	 0.004147658614 	 2.885730669e-06
497635.03	 3	 2.878702417e-06 	 1.532764847e-09 	 0.004139620602 	 2.878702417e-06
497641.79	 3	 2.879601893e-06 	 1.536888502e-09 	 0.004141945854 	 2.879601893e-06
497648.55	 3	 2.865147197e-06 	 1.541614652e-09 	 0.004145199086 	 2.865147197e-06
497655.3	 3	 2.864106942e-06 	 1.54679832e-09 	 0.004148632005 	 2.864106942e-06
497662.06	 3	 2.870169604e-06 	 1.552552927e-09 	 0.004150940236 	 2.870169604e-06
497668.8	 3	 2.861780531e-06 	 1.554412028e-09 	 0.004138919179 	 2.861780531e-06
497675.54	 3	 2.847498576e-06 	 1.561332014e-09 	 0.004141504162 	 2.847498576e-06
497682.27	 3	 2.836729905e-06 	 1.568835704e-09 	 0.004141245959 	 2.836729905e-06
497689.01	 3	 2.827459891e-06 	 1.577044893e-09 	 0.004150475936 	 2.827459891e-06
497695.75	 3	 2.825373307e-06 	 1.585717322e-09 	 0.004161699616 	 2.825373307e-06
497702.47	 3	 2.817180513e-06 	 1.590469368e-09 	 0.004157753554 	 2.817180513e-06
497709.19	 3	 2.822510825e-06 	 1.600465947e-09 	 0.004165827329 	 2.822510825e-06
497715.9	 3	 2.825504654e-06 	 1.611647685e-09 	 0.004172979674 	 2.825504654e-06
497722.62	 3	 2.825057974e-06 	 1.623961349e-09 	 0.004177579453 	 2.825057974e-06
497729.34	 3	 2.824107767e-06 	 1.636748507e-09 	 0.00418258207 	 2.824107767e-06
497736.06	 3	 2.813907163e-06 	 1.650350931e-09 	 0.004185825367 	 2.813907163e-06
497742.75	 3	 2.803298571e-06 	 1.659619788e-09 	 0.00417681833 	 2.803298571e-06
497749.45	 3	 2.807781105e-06 	 1.674462427e-09 	 0.00418413091 	 2.807781105e-06
497756.15	 3	 2.801623175e-06 	 1.690026899e-09 	 0.004190348856 	 2.801623175e-06
497762.85	 3	 2.795598007e-06 	 1.706260084e-09 	 0.004194859149 	 2.795598007e-06
497769.55	 3	 2.78727169e-06 	 1.723163499e-09 	 0.004198089152 	 2.78727169e-06
497776.25	 3	 2.77869025e-06 	 1.740799365e-09 	 0.00419942991 	 2.77869025e-06
497782.92	 3	 2.76080849e-06 	 1.75375793e-09 	 0.004188918086 	 2.76080849e-06
497789.6	 3	 2.766124498e-06 	 1.773359238e-09 	 0.004196375173 	 2.766124498e-06
497796.28	 3	 2.770793372e-06 	 1.793884544e-09 	 0.004208342723 	 2.770793372e-06
497802.94	 3	 2.763912666e-06 	 1.809608659e-09 	 0.004208304153 	 2.763912666e-06
497809.59	 3	 2.763969365e-06 	 1.831369477e-09 	 0.004217164778 	 2.763969365e-06
497816.23	 3	 2.752888284e-06 	 1.848117237e-09 	 0.004212767566 	 2.752888284e-06
497822.87	 3	 2.753554257e-06 	 1.871076844e-09 	 0.004221154205 	 2.753554257e-06
497829.49	 3	 2.73348997e-06 	 1.888834849e-09 	 0.004214721897 	 2.73348997e-06
497836.1	 3	 2.735953753e-06 	 1.912889769e-09 	 0.00421944763 	 2.735953753e-06
497842.72	 3	 2.744201581e-06 	 1.937574581e-09 	 0.004223953146 	 2.744201581e-06
497849.32	 3	 2.723658939e-06 	 1.956760728e-09 	 0.00421941672 	 2.723658939e-06
497855.92	 3	 2.716110345e-06 	 1.982778445e-09 	 0.004227025025 	 2.716110345e-06
497862.49	 3	 2.702151248e-06 	 2.003827969e-09 	 0.004221747257 	 2.702151248e-06
497869.07	 3	 2.704809222e-06 	 2.0315844e-09 	 0.004227743995 	 2.704809222e-06
497875.63	 3	 2.69407242e-06 	 2.053390607e-09 	 0.004218592835 	 2.69407242e-06
497882.18	 3	 2.692016864e-06 	 2.081974939e-09 	 0.004221848323 	 2.692016864e-06
497888.74	 3	 2.694486874e-06 	 2.11102649e-09 	 0.004229831232 	 2.694486874e-06
497895.28	 3	 2.693274996e-06 	 2.133754634e-09 	 0.004225499839 	 2.693274996e-06
497901.81	 3	 2.693577943e-06 	 2.163649761e-09 	 0.004237122122 	 2.693577943e-06
497908.33	 3	 2.69370611e-06 	 2.18684273e-09 	 0.004234377279 	 2.69370611e-06
497914.85	 3	 2.705334709e-06 	 2.217328984e-09 	 0.004245270156 	 2.705334709e-06
497921.34	 3	 2.699691818e-06 	 2.241438137e-09 	 0.004242751202 	 2.699691818e-06
497927.84	 3	 2.701236779e-06 	 2.273521189e-09 	 0.004249735887 	 2.701236779e-06
497934.33	 3	 2.706887583e-06 	 2.305853093e-09 	 0.004256879649 	 2.706887583e-06
497940.81	 3	 2.699174197e-06 	 2.331049505e-09 	 0.004249513067 	 2.699174197e-06
497947.28	 3	 2.705189797e-06 	 2.363672991e-09 	 0.004256834861 	 2.705189797e-06
497953.76	 3	 2.70945395e-06 	 2.396640604e-09 	 0.004268770742 	 2.70945395e-06
497960.21	 3	 2.702199305e-06 	 2.421964511e-09 	 0.004262861949 	 2.702199305e-06
497966.67	 3	 2.701265049e-06 	 2.454932197e-09 	 0.004269049533 	 2.701265049e-06
497973.1	 3	 2.693499178e-06 	 2.480237448e-09 	 0.004262053386 	 2.693499178e-06
497979.54	 3	 2.699510709e-06 	 2.513436847e-09 	 0.004270588264 	 2.699510709e-06
497985.97	 3	 2.707580208e-06 	 2.547814281e-09 	 0.00427868411 	 2.707580208e-06
497992.39	 3	 2.705002196e-06 	 2.573958462e-09 	 0.004273517628 	 2.705002196e-06
497998.8	 3	 2.704274012e-06 	 2.608291226e-09 	 0.004284382383 	 2.704274012e-06
498005.22	 3	 2.714229615e-06 	 2.64252701e-09 	 0.004294217674 	 2.714229615e-06
498011.61	 3	 2.709391747e-06 	 2.668059606e-09 	 0.004290364289 	 2.709391747e-06
498018	 3	 2.710179224e-06 	 2.702059422e-09 	 0.004299193466 	 2.710179224e-06
498024.4	 3	 2.710510183e-06 	 2.735908098e-09 	 0.004307141561 	 2.710510183e-06
498030.79	 3	 2.713114393e-06 	 2.769651789e-09 	 0.004312487133 	 2.713114393e-06
498037.16	 3	 2.705421369e-06 	 2.794208584e-09 	 0.004303217972 	 2.705421369e-06
498043.54	 3	 2.708456022e-06 	 2.828697839e-09 	 0.004310338669 	 2.708456022e-06
498049.91	 3	 2.712578821e-06 	 2.86288717e-09 	 0.004319146065 	 2.712578821e-06
498056.26	 3	 2.70439649e-06 	 2.887260433e-09 	 0.004313123557 	 2.70439649e-06
498062.61	 3	 2.709025788e-06 	 2.920852824e-09 	 0.004323132786 	 2.709025788e-06
498068.96	 3	 2.713753084e-06 	 2.954087698e-09 	 0.004331619464 	 2.713753084e-06
498075.32	 3	 2.722213499e-06 	 2.986983463e-09 	 0.004340771038 	 2.722213499e-06
498081.65	 3	 2.719107111e-06 	 3.00955837e-09 	 0.00433558937 	 2.719107111e-06
498087.98	 3	 2.72139305e-06 	 3.041598764e-09 	 0.004343543475 	 2.72139305e-06
498094.31	 3	 2.727521122e-06 	 3.073226483e-09 	 0.004351578242 	 2.727521122e-06
498100.64	 3	 2.731522019e-06 	 3.105437083e-09 	 0.004362241075 	 2.731522019e-06
498106.97	 3	 2.732926621e-06 	 3.137527467e-09 	 0.004371642981 	 2.732926621e-06
498113.28	 3	 2.724170896e-06 	 3.158464043e-09 	 0.004365424885 	 2.724170896e-06
498119.59	 3	 2.721780344e-06 	 3.189463416e-09 	 0.004372352403 	 2.721780344e-06
498125.9	 3	 2.720523589e-06 	 3.22000958e-09 	 0.004378144804 	 2.720523589e-06
498132.21	 3	 2.723921977e-06 	 3.250035765e-09 	 0.004381134271 	 2.723921977e-06
498138.52	 3	 2.727743983e-06 	 3.279619149e-09 	 0.004384326901 	 2.727743983e-06
498144.83	 3	 2.727577423e-06 	 3.308658716e-09 	 0.004384915775 	 2.727577423e-06
498151.14	 3	 2.73475684e-06 	 3.33746959e-09 	 0.004393115063 	 2.73475684e-06
498157.43	 3	 2.731931648e-06 	 3.355167219e-09 	 0.004388980043 	 2.731931648e-06
498163.72	 3	 2.740492201e-06 	 3.383683515e-09 	 0.004401816745 	 2.740492201e-06
498170.01	 3	 2.747327589e-06 	 3.411650034e-09 	 0.004410092833 	 2.747327589e-06
498176.3	 3	 2.75249525e-06 	 3.439084988e-09 	 0.004416772964 	 2.75249525e-06
498182.59	 3	 2.754449318e-06 	 3.465940824e-09 	 0.0044236324 	 2.754449318e-06
498188.87	 3	 2.756289306e-06 	 3.492185782e-09 	 0.004428730218 	 2.756289306e-06
498195.16	 3	 2.760400998e-06 	 3.517794289e-09 	 0.004438088886 	 2.760400998e-06
498201.45	 3	 2.760513664e-06 	 3.542982438e-09 	 0.004448289148 	 2.760513664e-06
